#{"t_start": 1720045124.0417886, "env_id": "None"}
r,l,t
0.0,500,2724.271634
0.0,500,2726.894318
0.0,500,2729.560969
0.0,500,2732.48092
0.0,500,2735.408015
0.0,500,2738.283678
0.0,500,2741.17173
0.0,500,2744.014348
0.0,500,2746.786926
0.0,500,2749.715981
0.0,500,2752.484073
0.0,500,2755.210637
0.0,500,2758.030185
0.0,500,2760.67154
0.0,500,2763.321094
0.0,500,2766.183456
0.0,500,2769.233159
0.0,500,2772.201334
0.0,500,2774.989293
0.0,500,2777.844386
0.0,500,2780.723351
0.0,500,2783.455683
0.0,500,2786.305464
0.0,500,2789.105448
0.0,500,2791.969427
0.0,500,2794.640392
0.0,500,2797.538882
0.0,500,2800.366804
0.0,500,2802.974727
0.0,500,2805.772288
0.0,500,2808.539868
0.0,500,2811.561667
0.0,500,2814.396706
0.0,500,2817.27323
0.0,500,2820.218318
0.0,500,2823.171752
0.0,500,2825.987702
0.0,500,2828.950686
0.0,500,2831.836254
0.0,500,2834.759309
0.0,500,2837.61288
0.0,500,2840.298759
0.0,500,2843.198243
0.0,500,2846.119936
0.0,500,2848.808903
0.0,500,2851.743489
0.0,500,2854.474439
0.0,500,2857.199739
0.0,500,2860.096081
0.0,500,2862.911949
0.0,500,2865.736291
0.0,500,2868.483833
0.0,500,2871.371929
0.0,500,2874.282804
0.0,500,2877.21294
0.0,500,2880.263321
0.0,500,2882.921162
0.0,500,2885.789549
0.0,500,2888.526983
0.0,500,2891.210137
0.0,500,2893.942672
0.0,500,2896.475765
0.0,500,2899.460103
0.0,500,2902.264265
0.0,500,2905.132429
0.0,500,2907.812762
0.0,500,2910.641634
0.0,500,2913.259533
0.0,500,2916.098121
0.0,500,2918.923863
0.0,500,2921.737301
0.0,500,2924.413665
0.0,500,2927.005446
0.0,500,2929.645566
0.0,500,2932.510496
0.0,500,2935.233138
0.0,500,2938.144116
0.0,500,2941.096786
0.0,500,2943.728018
0.0,500,2946.435481
0.0,500,2949.206309
0.0,500,2952.070424
0.0,500,2954.86103
0.0,500,2957.694486
0.0,500,2960.522799
0.0,500,2963.396402
0.0,500,2966.247758
0.0,500,2968.956632
0.0,500,2971.954342
0.0,500,2974.737514
0.0,500,2977.44998
0.0,500,2980.163658
0.0,500,2983.031603
0.0,500,2985.841767
0.0,500,2988.794426
0.0,500,2991.620393
0.0,500,2994.283263
0.0,500,2996.894598
0.0,500,2999.587723
0.0,500,3002.564488
0.0,500,3005.297415
0.0,500,3008.073722
0.0,500,3011.013206
0.0,500,3013.807449
0.0,500,3016.514553
0.0,500,3019.184254
0.0,500,3022.109179
0.0,500,3025.066945
0.0,500,3027.834776
0.0,500,3030.69585
0.0,500,3033.524014
0.0,500,3036.241808
0.0,500,3039.484956
0.0,500,3042.400122
0.0,500,3045.072889
0.0,500,3047.75527
0.0,500,3050.698932
0.0,500,3053.620565
0.0,500,3056.226165
0.0,500,3058.864241
0.0,500,3061.498509
0.0,500,3064.238513
0.0,500,3067.096506
0.0,500,3070.050257
0.0,500,3072.935048
0.0,500,3075.753959
0.0,500,3078.563398
0.0,500,3081.628013
0.0,500,3085.300872
0.0,500,3088.330126
0.0,500,3091.290069
0.0,500,3094.248495
0.0,500,3097.255004
0.0,500,3100.08616
0.0,500,3102.708517
0.0,500,3105.421661
0.0,500,3108.369451
0.0,500,3111.422674
0.0,500,3114.267327
0.0,500,3116.970309
0.0,500,3119.779597
0.0,500,3122.431199
0.0,500,3125.23732
0.0,500,3127.942972
0.0,500,3130.729663
0.0,500,3133.45059
0.0,500,3136.284925
0.0,500,3139.080668
0.0,500,3141.553921
0.0,500,3144.101914
0.0,500,3148.087946
0.0,500,3151.299746
0.0,500,3154.076596
0.0,500,3157.132283
0.0,500,3160.387193
0.0,500,3163.665816
0.0,500,3166.61804
0.0,500,3169.360841
0.0,500,3172.251368
0.0,500,3175.141451
0.0,500,3178.005064
0.0,500,3181.073555
0.0,500,3183.726363
0.0,500,3186.374437
0.0,500,3189.68982
0.0,500,3192.60763
0.0,500,3195.355747
0.0,500,3197.976856
0.0,500,3200.587532
0.0,500,3203.442714
0.0,500,3206.321776
0.0,500,3209.099844
0.0,500,3211.912976
0.0,500,3214.91026
0.0,500,3217.721238
0.0,500,3220.670145
0.0,500,3223.633744
0.0,500,3226.581029
0.0,500,3229.480736
0.0,500,3232.334513
0.0,500,3235.37744
0.0,500,3238.253505
0.0,500,3240.894952
0.0,500,3243.85967
0.0,500,3246.578729
0.0,500,3249.194284
0.0,500,3252.167703
0.0,500,3255.068466
0.0,500,3257.692095
0.0,500,3260.506111
0.0,500,3263.359333
0.0,500,3266.179949
0.0,500,3268.935567
0.0,500,3271.709633
0.0,500,3274.385781
0.0,500,3277.114638
0.0,500,3279.884232
0.0,500,3282.537737
0.0,500,3285.152581
0.0,500,3287.965396
0.0,500,3290.555021
0.0,500,3293.367266
0.0,500,3296.186239
0.0,500,3298.885791
0.0,500,3301.612758
