r,l,t
-250.467352,500,2296.790945
41074.61225,500,2299.481639
-76.351404,500,2302.171696
2040.510231,500,2304.860864
-135.719561,500,2307.573236
-324.05149,500,2310.205278
249.878462,500,2312.582541
-66.864077,500,2314.893291
-235.422774,500,2317.206964
-93.45868,500,2319.61502
-124.985033,500,2322.272496
-196.528172,500,2324.623452
35372.180902,500,2327.211803
-126.983395,500,2329.615139
-225.513463,500,2332.031273
-57.832572,500,2334.394846
-92.26227,500,2336.726059
-68.392192,500,2339.06438
-80.482106,500,2341.716636
-218.684087,500,2344.426334
1343.325082,500,2347.120264
-258.100004,500,2349.762788
-179.005268,500,2352.069788
-300.614536,500,2354.421018
-58.252271,500,2356.760912
351.897176,500,2359.110997
-160.341716,500,2361.437592
-74.780225,500,2363.772694
-161.810494,500,2366.084284
26558.522891,500,2368.401315
-65.096394,500,2370.734167
2839.286991,500,2373.286453
10548.384693,500,2375.6258
-70.808034,500,2378.277084
-279.262319,500,2380.97019
-271.730344,500,2383.626065
90.356685,500,2386.210664
-138.839059,500,2388.886941
-203.223202,500,2391.56558
7448.987057,500,2394.266303
-278.722583,500,2396.703265
-101.689176,500,2399.102242
-76.076753,500,2401.703718
-198.326675,500,2404.357281
-101.125696,500,2407.040409
-120.648275,500,2409.790016
-297.386668,500,2412.528378
-123.114639,500,2415.249194
-177.943339,500,2417.956934
-81.866665,500,2420.653389
-100.601414,500,2423.347871
-90.558312,500,2426.035292
-421.08577,500,2428.766432
-86.322255,500,2431.460021
-130.305987,500,2434.154286
36.512576,500,2436.838798
-182.657742,500,2439.540482
32869.04693,500,2442.216086
-129.777333,500,2444.531363
744.872859,500,2446.865822
-93.709646,500,2449.235788
-106.314955,500,2451.647658
943.07759,500,2454.140468
-392.034656,500,2456.920122
-145.42985,500,2459.668127
-146.094621,500,2462.368806
-182.120806,500,2464.784094
-256.325973,500,2467.489752
-180.626501,500,2470.219499
-217.250607,500,2472.675517
-90.807309,500,2475.010202
-62.969372,500,2477.342543
-287.562829,500,2479.692255
-74.611488,500,2482.026075
-70.429359,500,2484.71218
-82.809475,500,2487.412974
-55.07066,500,2490.106785
-232.215175,500,2492.877408
-115.341648,500,2495.57971
-169.6687,500,2498.283325
-234.637785,500,2500.976458
-284.806511,500,2503.70276
-143.356437,500,2506.429887
-187.082199,500,2509.123472
-284.200587,500,2511.819966
573.216458,500,2514.512761
26268.238216,500,2517.193626
127.171242,500,2519.886188
-115.933719,500,2522.618737
-123.684305,500,2525.300653
-303.398882,500,2528.05795
-138.43319,500,2530.768374
-309.764879,500,2533.450854
-12.089611,500,2536.136608
-304.082616,500,2538.852295
21362.138006,500,2541.52498
-277.370045,500,2544.277446
-338.472243,500,2547.029905
-62.804997,500,2549.720961
-198.932549,500,2552.183672
322.676336,500,2554.514096
45976.679885,500,2557.041735
-247.510417,500,2559.446711
-382.068918,500,2561.808589
-229.068829,500,2564.26448
-49.28923,500,2566.944746
-115.140792,500,2569.481115
1233.177266,500,2571.867418
-115.576509,500,2574.60734
-251.964138,500,2577.293451
14964.71184,500,2579.987182
-86.054504,500,2582.666791
35871.982425,500,2585.342599
-71.706522,500,2588.037014
-98.86674,500,2590.403294
-129.379367,500,2593.088374
10354.800894,500,2595.556619
-135.44988,500,2598.121014
-157.439914,500,2600.840256
-290.530959,500,2603.511787
-255.471588,500,2605.971443
-108.684955,500,2608.381672
