r,l,t
-424.93159,500,461.934951
-221.539167,500,462.546659
-123.585649,500,462.899419
-314.439483,500,463.248231
-238.553171,500,463.596555
-226.521226,500,464.242732
-257.30919,500,464.646499
-190.421878,500,465.000749
-383.726324,500,465.41736
-199.703405,500,466.082324
-127.284164,500,466.433557
-249.133201,500,466.837233
-240.308418,500,467.18607
-259.401803,500,467.854985
-330.976362,500,468.264564
-275.064896,500,468.61268
-220.517959,500,468.961158
-285.661614,500,469.665075
-97.977495,500,470.070508
-128.544486,500,470.476674
-298.532822,500,470.825328
-224.052263,500,471.444833
-64.540535,500,471.801171
-111.758669,500,472.202075
-362.17742,500,472.552468
-356.668366,500,472.901588
-248.696562,500,473.646394
-108.295814,500,474.002352
-309.892919,500,474.410275
-312.385148,500,474.829556
-262.250807,500,475.456196
